X,Y,OBJECTID,STATUS,NAME,ACISA,ISNUM,INT_,STAGE,N7,SECT,COMMCAB,COMMLINE,SWITCH,FDRPAIR,VPAIR,TRUNK,TRNKPAIR,DIST,DISTPAIR,SUBFEED,SUBFEEDPR,CHANNUM,COMMENTS,REVNUM,CONT_TYPE,SPACE_,B,TSNUM,QUICNETID
-76.996090093628922,38.825273585254976,1348,M,SOUTHERN AVE AND OWENS RD & BONINI,6114,1075,1075,4, ,463,12-F08R,448,1,"PR(05,06)",12,100-T08,"PR(88,89)",50-D08M,"PR(13,14)",25-F08P,"PR(13,14)",34, ,1,INTERVAL, , , ,902
-76.949919846891206,38.861286268633002,1349,M,"SOUTHERN AVE AND SUITLAND RD, SE",6115,1076,1076,4, ,458,25-F08I,432,2,"PR(05,06)",25,100-T08,"PR(42,43)", , ,25-F08I,"PR(05,06)",18, ,2,INTERVAL, , , ,903
-76.981013804315509,38.850756773949477,1350,M,"STANTON RD AND BRUCE PL, SE",6116,1077,1077,4, ,462,12-F08Q,444,1,"PR(03,04)",12,100-T08,"PR(80,81)",50-D08M,"PR(05,06)",25-F08P,"PR(05,06)",30, ,0,INTERVAL, , , ,904
-76.997741566768752,38.862376410942829,1351,M,SUITLAND PARKWAY & FIRTH STERLING A,6117,1078,1078,4, ,461,12-F08N,441,3,"PR(05,06)",12,100-T08,"PR(67,68)", , , , ,27, ,4,ACTUATED, , , ,905
-76.983304907262522,38.853305123752172,1352,M,"SUITLAND PARKWAY AND STANTON RD, SE",6118,1080,1080,4, ,462,12-F08Q,444,2,"PR(03,04)",12,100-T08,"PR(80,81)",50-D08M,"PR(05,06)",25-F08P,"PR(05,06)",30, ,4,ACTUATED, , , ,938
-76.992641705405035,38.940732476616823,1353,M,"TAYLOR ST & 10TH ST, NE",6119,688,688,2, ,333,12-F01U,318,2,"PR(03,04)",12,100-T01,"PR(61,62)",50-D01,"PR(34,35)",25-F01S,"PR(09,10)",23, ,2,INTERVAL, , ,1391-A,715
-76.990237164953598,38.940731489816386,1354,M,"TAYLOR ST & 12TH ST, NE",6120,689,689,2, ,333,12-F01U,318,3,"PR(03,04)",12,100-T01,"PR(61,62)",50-D01,"PR(34,35)",25-F01S,"PR(09,10)",23, ,1,INTERVAL, , ,834-A,716
-76.995731181067896,38.940736683947428,1355,M,TAYLOR ST & 7TH ST & PUERTO RICO AV,6121,687,687,2, ,333,12-F01U,318,1,"PR(03,04)",12,100-T01,"PR(61,62)",50-D01,"PR(34,35)",25-F01S,"PR(09,10)",23, ,1,INTERVAL, , ,1407-A,714
-77.00298531396362,38.940750641456546,1356,M,"TAYLOR ST AND HAREWOOD RD,NE",6122,968,968,3, ,573,12-F14E,536,2,"PR(01,02)",12,100-T14,"PR(30,31)", , ,25-F14D,"PR(05,06)",10, ,0,INTERVAL, , , ,1166
-76.999672270081618,38.940748832477247,1357,M,"TAYLOR STREET AND HAWAII AVE, NE",6123,1360,0,0, ,573,12-F14E,536,8,"PR(01,02)",12,100-T14,"PR(30,31)", , ,25-F14D,"PR(05,06)",10, ,0,INTERVAL, , , ,1177
-77.078504931182323,38.94615607230017,1358,T,"TENLEY CIRCLE, NW",6124,1281,1281,5, ,685,25-F12H,621,6,"PR(03,04)",25,050-T12,"PR(38,39)", , ,25-F12H,"PR(03,04)",16, ,2,INTERVAL, , , ,1334
-76.987111802362676,38.893581577141056,1359,M,"TENNESSEE AVE AND C ST, NE",6125,690,690,2, ,339,12-F07J,347,5,"PR(01,02)",12,100-T07,"PR(42,43)", , ,25-F07H,"PR(05,06)",17, ,2,INTERVAL, , ,325,717
-76.94055704378971,38.88655143966885,1360,M,"TEXAS AVE AND C ST, SE",6126,1081,1081,4, ,456,12-F07U,425,1,"PR(01,02)",12,100-T07,"PR(92,93)",50-D07,"PR(17,18)",25-F07R,"PR(09,10)",37, ,1,INTERVAL, , , ,906
-76.945774115911178,38.880877252499801,1361,M,"TEXAS AVE AND RIDGE RD, SE",6127,1082,1082,4, ,456,12-F07U,425,2,"PR(01,02)",12,100-T07,"PR(92,93)",50-D07,"PR(17,18)",25-F07R,"PR(09,10)",37, ,0,INTERVAL, , , ,907
-77.041278623533145,38.887726683919944,1362, ,17TH ST S/B&W/B INDEP AV SW,1255,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,0
-77.0376072512273,38.886923727542275,1363, ,EB INDEP. AVE & EB TIDAL BASIN,1250,1404,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1359
-77.037635470694383,38.887695313336984,1364, ,W/B INDEP&W/B MAINE AV SW,1248,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1363
-77.039486390247021,38.890476813857923,1365, , ,1071,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,70
-76.999484415864956,38.894129509225458,1366, , ,0,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,0
-77.027015607568458,38.910565493141426,1367, , ,0,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,0
-77.02400826332574,38.90553203300712,1368, ,9TH ST & M ST NW,2076,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,329
-77.006670848039477,38.896110539178878,1369, , ,0,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,0
-76.954601710498267,38.896480350606716,1370, , ,0,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,0
-77.016821390667658,38.829832291413055,1371, , ,0,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,0
-77.011368410901966,38.962712756011925,1372, ,"BLAIR RD, N DAKOTA & PEABODY ST NW",0,1398,1398,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1168
-77.03631477108955,38.992280148920358,1373, ,"16TH ST & NORTH PORTAL DR, NW",5238,1307,1307,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1172
-76.99074577790023,38.913724331638129,1374, , ,3246,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,0
-76.976035035015457,38.917290064031121,1375, , ,0,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,0
-76.975324354538628,38.917263882050698,1376, , ,0,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,0
-77.001144772391839,38.865135128690703,1377, , ,0,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,0
-77.03162620510993,38.897141608471131,1378, , ,1251,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,0
-77.05876640617879,38.93680513575611,1379, ,"PORTER ST & QUEBEC ST, NW",0,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,241
-77.005889540290895,38.903740752559848,1380, ,1ST ST & L ST NE,0,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,496
-77.015180199378449,38.913395519818415,1381, ,"3RD, 4TH ST & FLORIDA AVE NW",0,1395,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , ,1618,683
-76.988312742078762,38.889253188696202,1382, ,E CAPITOL & 13TH MASS AV SE,0,1396,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,949
-76.988308717712641,38.890388784253716,1383, ,E CAPITOL 13TH N CAROL NE,0,1397,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,951
-77.063726717332557,38.937235790745518,1384, ,PORTER PED BET 34 AND CONN. AVE NW,0,1420,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1029
-77.041298936933089,38.932335359924139,1385, ,18TH ST & PARK RD NW,0,1359,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1178
-77.035058798482652,38.940586740406133,1386, ,ARKANSAS AVE & PINEY BRANCH PKWY NW,0,1384,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1181
-77.013652766206675,38.956302549376957,1387, ,"2ND ST & MISSOURI AVE, NW",5252,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1367
-77.009067936725032,38.898924077197918,1388, ,N CAPITOL ST AND G ST,2250,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1379
-77.044889506095828,38.907249056127391,1389, ,20TH ST AND N ST NW,1254,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1380
-77.046673558450109,38.897361828546842,1390, ,21ST ST AND F ST NW,1229,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1381
-76.988507066480693,38.844596545861805,1391, ,"13TH ST & ALABAMA AVE, SE",4204,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1386
-77.029698087955737,38.945070840159907,1392, ,"13TH ST AND ALLISON ST, NW",5251,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1391
-77.013967190195402,38.876465450549475,1393, ,"M ST AND DELAWARE AVE, SW",2242,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1392
-77.067216156874068,38.914729080377811,1394, ,"WISCONSIN AVE AND S ST, NW",6249,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1393
-77.032729961277738,38.946130386696062,1395, ,"14TH ST & BUCHANAN ST, NW",5242,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1403
-77.088711514579714,38.91644715851929,1396, ,"FOXHALL & WHITEHAVEN, NW",6164,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1405
-77.02192287970901,38.915578006974648,1397, ,"7TH AND T ST, NW",2252,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1408
-77.026344063548692,38.945066374345082,1398, ,"GEORGIA AVE AND ALLISON ST, NW",5253,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1409
-77.027038143513437,38.908575454407618,1399, ,"11TH ST AND O ST, NW",2253,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1414
-77.026140776876545,38.954134323019687,1400, ,"ILLINOIS AVE AND INGRAHAM ST, NW",5248,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1419
-76.99616681600908,38.90530385960637,1401, ,"7TH ST AND FLORIDA AVE, NE",3082,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1422
-76.932755140604172,38.911176257391908,1402, ,"EASTERN AVE AND OLIVE ST, NE",4207,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1423
-77.003060155282867,38.905655478245009,1403, ,"M ST AND DELAWARE AVE, NE",3233,0,0,0, ,0, ,0,0, , , , , , , , ,0, ,0, , , , ,1424
-77.009050988508449,38.913351311946286,1,M,N CAPITOL ST AND RANDOLPH ST,5145,492,492,1, ,331,12-F02A,327,6,"PR(05,06)",12,100-T02,"PR(05,06)", , , , ,3, ,2,INTERVAL, , ,1269,541
-77.009043899006315,38.916818972225478,2,M,N CAPITOL ST AND RHODE ISLAND AVE,5146,493,493,1, ,330,12-F01I,305,6,"PR(01,02)",12,100-T01,"PR(28,29)", , , , ,10, ,0,INTERVAL, , ,196-F,542
-77.008036280904179,38.942388578955608,3,M,"N CAPITOL,FORT DR,HAREWOOD,CLERMONT",5147,972,972,3, ,573,12-F14E,536,4,"PR(01,02)",12,100-T14,"PR(30,31)", , ,25-F14D,"PR(05,06)",10, ,0,INTERVAL, , , ,1158
-77.008599790452536,38.94706729816081,4,M,"N CAPITOL,HAWAII,BUCHANAN,ROCK CR C",5148,973,973,3, ,573,12-F14E,536,5,"PR(01,02)",12,100-T14,"PR(30,31)", , ,25-F14D,"PR(05,06)",10, ,0,INTERVAL, , , ,1159
-76.965710052803146,38.854848831636268,5,M,NAYLOR RD AND 30 ST & GAINESVILLE S,5149,1056,1056,4, ,459,12-F08L,437,2,"PR(05,06)",12,100-T08,"PR(59,60)", , ,25-F08I,"PR(15,16)",23, ,0,INTERVAL, , , ,885
-77.066240472692471,38.961020702505188,6,M,NEB AVE AND MILITARY & BROAD BRANCH,5150,1235,1235,5, ,687,12-F11B,603,2,"PR(03,04)",12,025-T11,"PR(11,12)", , , , ,6, ,1,INTERVAL, , , ,1292
-77.073731510753177,38.952158713426414,7,M,"NEB AVE., DAVENPORT ST AND FORT DR",5151,1346,1346,6, ,400,12-F13E,629,8,"PAIR(5,6)", , , , , , , ,0, ,1,ACTUATED, , ,1576,1353
-77.089171570690496,38.934548185663125,8,M,"NEBRASKA AVE & NEWARK, & ROCKWOOD P",5152,1237,1237,5, ,689,12-F12G,618,3,"PR(03,04)",12,050-T12,"PR(32,33)", , , , ,13, ,0,INTERVAL, , , ,1294
-77.074946787264338,38.950739407324967,9,M,"NEBRASKA AVE AND CHEASAPEAKE ST, NW",5153,1313,1048,4, ,600,* TEC *,0,0, , , , , , , , ,0, ,0,INTERVAL, , , ,0
-77.071561022128435,38.954700485221039,10,M,"NEBRASKA AVE AND FESSENDEN ST, NW",5154,1233,1233,5, ,687,12-F13E,630,4,"PR(07,08)",12,100-T13,"PR(32,33)", , , , ,12, ,0,INTERVAL, , , ,1290
-77.091071545894394,38.933205113257451,11,M,"NEBRASKA AVE AND FOXHALL RD, NW",5155,1234,1234,5, ,689,12-F12G,618,2,"PR(03,04)",12,050-T12,"PR(32,33)", , , , ,13, ,1,INTERVAL, , , ,1291
-77.067545042320106,38.959396091043779,12,M,"NEBRASKA AVE AND NEVADA AVE, NW",5156,1236,1236,5, ,687,12-F11B,603,3,"PR(03,04)",12,025-T11,"PR(11,12)", , , , ,6, ,0,INTERVAL, , , ,1293
-77.087730566026039,38.935788368675688,13,M,"NEBRASKA AVE AND NEW MEXICO AVE, NW",5157,1238,1238,5, ,689,12-F12G,618,4,"PR(03,04)",12,050-T12,"PR(32,33)", , , , ,13, ,0,INTERVAL, , , ,1295
-77.072256458045814,38.953886880813386,14,M,"NEBRASKA AVE AND RENO RD, NW",5158,1239,1239,5, ,687,12-F13E,629,3,"PR(05,06)",12,100-T13,"PR(30,31)", , , , ,11, ,4,INTERVAL, , , ,1296
-77.060877668355786,38.967069020525756,15,M,"NEBRASKA AVE AND UTAH AVE, NW",5159,1240,1240,5, ,687,12-F11B,603,4,"PR(03,04)",12,025-T11,"PR(11,12)", , , , ,6, ,0,INTERVAL, , , ,1340
-77.081422289892259,38.943167396456147,16,M,"NEBRASKA AVE AND VAN NESS ST, NW",5160,1241,1241,5, ,685,25-F12H,621,3,"PR(03,04)",25,050-T12,"PR(38,39)", , ,25-F12H,"PR(03,04)",16, ,0,INTERVAL, , , ,1297
-77.002948348845607,38.965092981462575,17,M,"NEW HAMP AVE & RITTENHOUSE,  & 3RD",5161,960,960,3, ,573,25-F14D,535,5,"PR(03,04)",25,100-T14,"PR(28,29)", , ,25-F14D,"PR(03,04)",9, ,4,INTERVAL, , , ,1148
-77.013243388921836,38.951215743690767,18,M,"NEW HAMPSHIRE AVE & FARRAGUT, 2 ST,",5162,920,920,3, ,573,25-F14D,534,2,"PR(01,02)",25,100-T14,"PR(26,27)", , ,25-F14D,"PR(01,02)",8, ,1,ACTUATED, , , ,1118
-77.022504663469476,38.938748320214522,19,M,NEW HAMPSHIRE AVE & RANDOLPH ST.NW,5163,1380,1380,0, ,576,25-F14D,534,8,"PR(01,02)",25, , , , , , ,8, ,0,STAND, , , ,971
-77.02161290590557,38.939948231255926,20,M,"NEW HAMPSHIRE AVE & SHEPHERD ST, 7",5164,922,922,3, ,577,25-F14D,534,3,"PR(01,02)",25,100-T14,"PR(26,27)", , ,25-F14D,"PR(01,02)",8, ,0,INTERVAL, , ,455-E,1120
-77.008282096170305,38.957903272226879,21,M,"NEW HAMPSHIRE AVE AND BLAIR RD, NE",5165,1314,977,3, ,573,25-F14D,535,7,"PR(03,04)",25,100-T14,"PR(28,29)", , ,25-F14D,"PR(03,04)",9, ,2,INTERVAL, , , ,1175
-77.002472997519476,38.965698797229798,22,M,"NEW HAMPSHIRE AVE AND EASTERN AVE,N",5166,958,958,3, ,573,25-F14D,535,3,"PR(03,04)",25,100-T14,"PR(28,29)", , ,25-F14D,"PR(03,04)",9, ,4,INTERVAL, , , ,1146
-77.047481451505348,38.905316965257754,23,M,"NEW HAMPSHIRE AVE AND M ST, NW",5167,360,360,1, ,103,12-F13J,126,6,"PR(03,04)",12,100-T13,"PR(55,56)", , ,25-F13F,"PR(17,18)",21, ,5,INTERVAL, , ,230-H,184
-77.01030331472424,38.955186579234777,24,M,"NEW HAMPSHIRE AVE AND MISSOURI AVE,",5168,921,921,3, ,573,25-F14D,535,1,"PR(03,04)",25,100-T14,"PR(28,29)", , ,25-F14D,"PR(03,04)",9, ,0,INTERVAL, , , ,1119
-77.045685955623199,38.90725026079766,25,M,"NEW HAMPSHIRE AVE AND N ST, NW",5169,1300,0,0, ,103,12-F13J,125,6,"PR(01,02)",12,100-T13,"PR(53,54)", , ,25-F13F,"PR(15,16)",20, ,0,INTERVAL, , , ,237
-77.00471384646319,38.962705502698505,26,M,"NEW HAMPSHIRE AVE AND PEABODY ST,NE",5170,959,959,3, ,573,25-F14D,535,4,"PR(03,04)",25,100-T14,"PR(28,29)", , ,25-F14D,"PR(03,04)",9, ,2,INTERVAL, , , ,1147
-77.040662209878491,38.912615595840123,27,M,"NEW HAMPSHIRE AVE AND R ST, NW",5171,361,361,1, ,101,12-F13B,113,4,"PR(01,02)",12,100-T13,"PR(03,04)", , ,25-F13A,"PR(03,04)",2, ,5,INTERVAL, , ,977,185
-77.020069937542104,38.942035475432597,28,M,"NEW HAMPSHIRE AVE AND UPSHUR ST,NW",5172,923,923,3, ,577,25-F14D,534,4,"PR(01,02)",25,100-T14,"PR(26,27)", , ,25-F14D,"PR(01,02)",8, ,0,INTERVAL, , ,1134-A,1121
-77.050161702849707,38.892102989873088,29,M,"23RD ST AND CONSTITUTION AVE, NW",2189,514,514,1, ,107,12-F13Q,133,5,"PR(01,02)",12,100-T13,"PR(76,77)",50-D13K,"PR(11,12)",25-F13P,"PR(03,04)",28, ,1,INTERVAL, , , ,154
-77.050137195878833,38.898334521861827,30,M,"23RD ST AND G ST, NW",2190,329,329,1, ,103,12-F13R,136,1,"PR(05,06)",12,100-T13,"PR(82,83)",50-D13K,"PR(17,18)",25-F13P,"PR(09,10)",31, ,2,INTERVAL, , ,940-A,156
-77.0501336916887,38.899581551101569,31,M,"23RD ST AND H ST, NW",2191,330,330,1, ,103,12-F13R,136,2,"PR(05,06)",12,100-T13,"PR(82,83)",50-D13K,"PR(17,18)",25-F13P,"PR(09,10)",31, ,1,INTERVAL, , ,1238,157
-77.050130654887596,38.90070642649512,32,M,"23RD ST AND I ST, NW",2192,331,331,1, ,103,12-F13R,136,3,"PR(05,06)",12,100-T13,"PR(82,83)",50-D13K,"PR(17,18)",25-F13P,"PR(09,10)",31, ,2,INTERVAL, , ,560-D,158
-77.050178928886126,38.887144302652885,33,M,"23RD ST AND INDEPENDENCE AVE, SW",2193,465,465,1, ,107,12-F13T,141,2,"PR(01,02)",12,100-T13,"PR(92,93)",50-D13K,"PR(34,35)", , ,36, ,0,INTERVAL, , ,99-D,225
-77.050178928886126,38.887144302652885,34,M,"23RD ST AND INDEPENDENCE AVE, SW",2194,513,513,1, ,107,12-F13T,141,3,"PR(01,02)",12,100-T13,"PR(92,93)",50-D13K,"PR(34,35)", , ,36, ,0,INTERVAL, , , ,0
-77.050115139756841,38.903744853230791,35,M,"23RD ST AND L ST, NW",2195,332,332,1, ,103,25-F13F,120,2,"PR(05,06)",25,100-T13,"PR(38,39)", , ,25-F13F,"PR(05,06)",15, ,4,INTERVAL, , ,747-B,159
-77.050111127449611,38.905270581911203,36,M,"23RD ST AND M ST(FIREHOUSE),NW",2196,333,333,1, ,103,12-F13J,126,2,"PR(03,04)",12,100-T13,"PR(55,56)", , ,25-F13F,"PR(17,18)",21, ,3,INTERVAL, , ,523-E,160
-77.050103458989867,38.907254161140088,37,M,"23RD ST AND N ST, NW",2197,334,334,1, ,103,12-F13J,127,2,"PR(05,06)",12,100-T13,"PR(57,58)", , ,25-F13F,"PR(19,20)",22, ,2,INTERVAL, , ,1426,161
-77.036516802462657,38.912616460520596,38,M,"16TH ST AND R ST, NW",2015,229,229,1, ,102,12-F04A,101,3,"PR(01,02)",12,100-T04,"PR(01,02)", , , , ,1, ,5,INTERVAL, , ,127-B,56
-77.036510989977046,38.914100496139334,39,M,"16TH ST AND S ST, NW",2016,230,230,1, ,102,12-F04A,101,4,"PR(01,02)",12,100-T04,"PR(01,02)", , , , ,1, ,5,INTERVAL, , ,906,57
-77.036532584529695,38.90702871429005,40,T,"16TH ST AND SCOTT CIRCLE, NW",2017,231,231,1, ,105,12-F04A,102,6,"PR(03,04)",12,100-T04,"PR(03,04)", , , , ,2, ,4,INTERVAL, , , ,58
-77.036386646913854,38.966149411248317,41,M,"16TH ST AND SHERIDAN ST,NW",2018,868,868,3, ,570,12-F04G,513,4,"PR(03,04)",12,100-T04,"PR(40,41)",50-D04B,"PR(15,16)",25-FO4D,"PR(13,14)",14, ,6,ACTUATED, , ,910-A,1066
-77.03644900559641,38.937434852888991,42,M,"16TH ST AND SPRING RD,NW",2019,869,869,3, ,574,25-F04D,506,5,"PR(01,02)",25,100-T04,"PR(26,27)",50-D04B,"PR(01,02)",25-F04D,"PR(01,02)",7, ,4,INTERVAL, , ,396,1067
-77.036510018027727,38.915580386007079,43,M,"16TH ST AND T ST, NW",2020,232,232,1, ,102,12-F04A,101,5,"PR(01,02)",12,100-T04,"PR(01,02)", , , , ,1, ,5,INTERVAL, , ,907-A,59
-77.036494606624132,38.917010013484067,44,M,"16TH ST AND U ST, NW",2022,233,233,1, ,102,12-F04A,101,6,"PR(01,02)",12,100-T04,"PR(01,02)", , , , ,1, ,5,INTERVAL, , ,87-D,60
-77.03644362003314,38.941881745277819,45,M,"16TH ST AND UPSHUR ST,NW",2023,870,870,3, ,574,25-F04D,507,2,"PR(07,08)",25,100-T04,"PR(32,31)",50-D04B,"PR(07,08)",25-F04D, ,10, ,2,INTERVAL, , ,1091,1068
-77.036502324897398,38.918121819439143,46,M,"16TH ST AND V ST,NW",2024,871,871,3, ,574,12-F04C,504,6,"PR(01,02)",12,100-T04,"PR(09,10)", , , , ,5, ,2,INTERVAL, , ,908,1069
-77.036372662120854,38.969722112614868,47,T,"16TH ST AND VAN BUREN ST,NW",2025,872,872,3, ,570,12-F04G,513,5,"PR(03,04)",12,100-T04,"PR(40,41)",50-D04B,"PR(15,16)",25-FO4D,"PR(13,14)",14, ,1,INTERVAL, , ,1412-A,1070
-77.036370917536274,38.973131875659504,48,M,"16TH ST AND WALTER REED ENT,NW",2026,873,873,3, ,570,12-F04G,514,6,"PR(05,06)",12,100-T04,"PR(42,43)",50-D04B,"PR(17,18)",25-FO4D,"PR(15,16)",15, ,6,ACTUATED, , ,424-D,1071
-76.980765524899439,38.887597251541784,49,M,"17TH ST & INDEP AVE, SE",2027,740,740,2, ,451,12-F07E,416,1,"PR(07,08)",12,100-T07,"PR(32,33)", , , , ,12, ,2,INTERVAL, , ,838,798
-76.980767811134754,38.885957185966554,50,M,"17TH ST & MASS AVE, SE",2028,741,741,2, ,451,12-F07E,415,2,"PR(05,06)",12,100-T07,"PR(30,31)", , , , ,11, ,0,INTERVAL, , ,797-A,799
-77.038841736799881,38.932539564932753,51,M,"17TH ST & MT PLEASANT ST & PARK RD,",2029,874,874,3, ,574,25-F04D,506,6,"PR(01,02)",25,100-T04,"PR(26,27)",50-D04B,"PR(01,02)",25-F04D,"PR(01,02)",7, ,5,INTERVAL, , ,32-E,1072
-76.980762005874354,38.88226644935682,52,M,"17TH ST & POTOMAC AVE, SE",2030,742,742,2, ,451,12-F02X,413,2,"PR(03,04)",12,100-T02,"PR(90,91)",50-D02B,"PR(34,35)",25-F02U,"PR(09,10)",35, ,2,INTERVAL, , ,969,800
-76.979297911595552,38.899418397567786,53,M,"17TH ST AND BENNING RD, NE",2031,587,587,2, ,337,12-F07N,357,2,"PR(01,02)",12,100-T07,"PR(65,66)", , , , ,27, ,3,INTERVAL, , ,139-H,615
-76.979089467338738,38.906749918699028,54,M,"17TH ST AND BLAD RD & MT OLIVET RD,",2032,588,588,2, ,337,12-F07M,356,1,"PR(03,04)",12,100-T07,"PR(63,64)", , , , ,26, ,0,INTERVAL, , ,117-I,616
-76.980765760673179,38.893307570896482,55,M,"17TH ST AND C ST, NE",2033,589,589,2, ,339,12-F07J,348,2,"PR(03,04)",12,100-T07,"PR(44,45)", , ,25-F07H,"PR(07,08)",18, ,2,INTERVAL, , ,764-B,617
-77.038524704208143,38.901352694046338,56,M,17TH ST AND CONNECTICUT AVE AND I S,2034,236,236,1, ,104,12-T10,149,1,"PR(05,06)",12,012-T10,"PR(05,06)", , , , ,3, ,4,INTERVAL, , ,698-D,63
-77.039448124704421,38.902530886290528,57,M,17TH ST AND CONNECTICUT AVE AND K S,2035,235,235,1, ,104,25-F13F,118,1,"PR(01,02)",25,100-T13,"PR(34,35)", , ,25-F13F,"PR(01,02)",13, ,5,INTERVAL, , ,555-H,62
-76.980764102790928,38.892017391548805,58,M,"17TH ST AND CONSTIT AV, NE",2036,590,590,2, ,339,12-F07J,348,3,"PR(03,04)",12,100-T07,"PR(44,45)", , ,25-F07H,"PR(07,08)",18, ,2,INTERVAL, , ,1006,618
-77.039483246900417,38.892107519985956,59,M,"17TH ST AND CONSTITUTION AVE, NW",2037,237,237,1, ,107,25-F13P,132,1,"PR(01,02)",25,100-T13,"PR(67,68)",50-D13K,"PR(09,10)",25-F13P,"PR(01,02)",27, ,6,INTERVAL, , ,18-G,64
-76.980763932324152,38.894787465626948,60,M,"17TH ST AND D ST, NE",2038,591,591,2, ,339,12-F07J,348,4,"PR(03,04)",12,100-T07,"PR(44,45)", , ,25-F07H,"PR(07,08)",18, ,0,INTERVAL, , ,1256,619
-77.038506982102064,38.904764056261328,61,M,"17TH ST AND DESALES ST, NW",2039,238,238,1, ,100,12-T10,148,1,"PR(03,04)",12,012-T10,"PR(03,04)", , , , ,2, ,0,INTERVAL, , ,1270,65
-77.039465797785013,38.895404418566208,62,M,"17TH ST AND E ST, NW",2040,239,239,1, ,104,12-F13N,130,1,"PR(01,02)",12,100-T13,"PR(63,64)",50-D13K,"PR(05,06)", , ,25, ,3,INTERVAL, , ,73-E,66
-77.039474263693933,38.898329459227796,63,M,"17TH ST AND EOB DR, NW",2041,234,234,1, ,104,12-T10,150,1,"PR(07,08)",12,012-T10,"PR(07,08)", , , , ,4, ,1,ACTUATED, , ,661-A,61
-77.039474801528016,38.897364023603267,64,M,"17TH ST AND F ST, NW",2042,240,240,1, ,104,12-T10,150,2,"PR(07,08)",12,012-T10,"PR(07,08)", , , , ,4, ,1,INTERVAL, , ,96,67
-76.979672495371361,38.898119565568066,65,M,"17TH ST AND GALES ST, NE",2043,592,592,2, ,337,12-F07N,357,3,"PR(01,02)",12,100-T07,"PR(65,66)", , , , ,27, ,2,INTERVAL, , ,1218,620
-77.039450441082039,38.900215593133446,66,M,"17TH ST AND H ST, NW",2044,241,241,1, ,104,12-T10,150,3,"PR(07,08)",12,012-T10,"PR(07,08)", , , , ,4, ,3,INTERVAL, , ,618-F,68
-76.978996276290829,38.900836637997571,67,M,"17TH ST AND I ST & HECHINGER MALL,",2045,593,593,2, ,337,12-F07N,357,4,"PR(01,02)",12,100-T07,"PR(65,66)", , , , ,27, ,2,INTERVAL, , ,1515,621
-77.039449626243183,38.901347836144126,68,T,"17TH ST AND I ST, NW",2046,242,242,1, ,104,12-T10,150,4,"PR(07,08)",12,012-T10,"PR(07,08)", , , , ,4, ,2,INTERVAL, , ,609-D,69
